popularity,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,vote_count,vote_average,release_year,revenue_adj
1.146492,53830415,No Good Deed,Idris Elba|Taraji P. Henson|Leslie Bibb|Kate del Castillo|Henry Simmons,http://sites.sonypictures.com/nogooddeed/teaser/,Sam Miller,First he gets into your house. Then he gets into your head.,sadistic|hostage|sociopath|serial killer|blood,"Terri, a devoted wife and mother of two, lives an ideal life that takes a dramatic turn when her home and children are threatened by Colin, a charming stranger who smooth-talks his way into her house, claiming car trouble. The unexpected invitation leaves her and her family terrorized and fighting for survival.",84,Thriller,Sony Pictures|Screen Gems,105,5.8,2014,49582713.5158137
1.142614,41797583,Still Alice,Julianne Moore|Alec Baldwin|Kristen Stewart|Kate Bosworth|Shane McRae,,Richard Glatzer|Wash Westmoreland,,mother|professor|illness,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",99,Drama,Killer Films|Big Indie Pictures|Backup Media|BSM Studio,725,7.5,2014,38499379.6451773
1.1403020000000001,40100000,"As Above, So Below",Perdita Weeks|Ben Feldman|Edwin Hodge|FranÃ§ois Civil|Marion Lambert,http://www.asabovesobelowmovie.com/,John Erick Dowdle,The only way out is down.,paris|treasure|catacombs|written by director|scientist,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",93,Horror|Thriller,Legendary Pictures,501,6.1,2014,36935751.1359355
1.136851,12096300,Foxcatcher,Steve Carell|Channing Tatum|Mark Ruffalo|Sienna Miller|Vanessa Redgrave,,Bennett Miller,Based on the shocking true story,biography|wrestling|sport|based on true story,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,134,Drama|Thriller,Likely Story|Media Rights Capital|Annapurna Pictures,645,6.5,2014,11141793.6774468
1.077877,34077920,Endless Love,Alex Pettyfer|Gabriella Wilde|Robert Patrick|Rhys Wakefield|Emma Rigby,,Shana Feste,Say Goodbye to Innocence,woman director|teenage romance,"When beautiful Jade (Gabriella Wilde) meets charismatic David (Alex Pettyfer), her sheltered world of privilege is turned upside down as the pair's instant desire sparks a reckless summer love affair. While Jade leaves behind her inhibitions and innocence as she falls for David, he works to prove himself worthy of her love. But when David's mysterious past and Jade's overprotective father threaten to tear them apart, their romance will be put to the ultimate test.",103,Drama|Romance,Universal Pictures|Fake Empire|Bluegrass Films,357,6.6,2014,31388867.1409057
1.052381,2295423,The Rover,Guy Pearce|Robert Pattinson|Scoot McNairy|Nash Edgerton|Anthony Hayes,,David MichÃ´d,Fear the man with nothing left to lose.,dystopia,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life.",100,Crime|Drama,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films,164,6.0,2014,2114293.58303497
1.041267,70181428,Think Like a Man Too,Kevin Hart|Regina Hall|Michael Ealy|Jerry Ferrara|Taraji P. Henson,,Tim Story,,,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",106,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,175,6.2,2014,64643485.2611615
1.039133,9104716,Suite FranÃ§aise,Michelle Williams|Kristin Scott Thomas|Matthias Schoenaerts|Sam Riley|Ruth Wilson,,Saul Dibb,Based on the Best Selling Novel,based on novel|world war ii|love|french resistance|nazi occupation,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",107,Drama|Romance|War,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures,161,6.9,2014,8386272.42741572
1.038367,4507463,The Two Faces of January,Viggo Mortensen|Kirsten Dunst|Oscar Isaac|Prometheus Aleifer|Nikos Mavrakis,,Hossein Amini,A Mysterious Past. An Unspeakable Secret.,sailboat|hotel|american|couple|private detective,"A thriller centered on a con artist, his wife, and a stranger who try to flee a foreign country after one of them is caught up in the murder of a private detective.",96,Thriller,Timnick Films|StudioCanal|Working Title Films,175,5.4,2014,4151783.83098347
1.027357,59209,Walk of Shame,Elizabeth Banks|James Marsden|Gillian Jacobs|Ethan Suplee|Sarah Wright,,Steven Brill,Awesome night. Epic aftermath.,journalist|one-night stand|blonde|woman|lost,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",95,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,402,5.7,2014,54536.880025127306
1.026924,3396726,Enemy,Jake Gyllenhaal|MÃ©lanie Laurent|Sarah Gadon|Isabella Rossellini|Joshua Peace,http://enemy-movie.com,Denis Villeneuve,You can't escape yourself,doppelganger|spiders,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,91,Thriller|Mystery,Rhombus Media|Roxbury Pictures|micro_scope|Mecanismo Films|A24,629,6.6,2014,3128693.92052273
1.0181149999999999,255273813,Annabelle,Annabelle Wallis|Alfre Woodard|Eric Ladin|Tony Amendola|Gabriel Bateman,http://annabellemovie.com/,John R. Leonetti,"Before the Conjuring, there was Annabelle.",prequel|evil doll|killer doll|spin off|doll,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",99,Horror,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,827,5.6,2014,235130424.650607
0.989916,71154592,"I, Frankenstein",Aaron Eckhart|Yvonne Strahovski|Bill Nighy|Jai Courtney|Miranda Otto,http://www.ifrankensteinfilm.com,Stuart Beattie,"In the battle between good and evil, an immortal holds the key",soul|queen|anti hero|fantasy|prince,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",92,Horror|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films,501,5.1,2014,65539857.912494496
0.988081,26049082,That Awkward Moment,Zac Efron|Miles Teller|Michael B. Jordan|Imogen Poots|Mackenzie Davis,,Tom Gormican,When you realize getting some means wanting more.,male friendship|friendship|dating|relationship|duringcreditsstinger,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",94,Comedy|Romance,Treehouse Pictures,713,6.0,2014,23993576.3110119
0.98174,28831145,Draft Day,Kevin Costner|Jennifer Garner|Tom Welling|Sam Elliott|Terry Crews,,Ivan Reitman,The greatest victories don't always happen on the field.,sport|duringcreditsstinger,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",109,Drama,Summit Entertainment|Lionsgate,207,6.5,2014,26556109.6429943
0.9796549999999999,68896829,Brick Mansions,Paul Walker|David Belle|RZA|Robert Maillet|Carlo Rota,,Camille Delamarre,Undercover and never Outgunned,martial arts|atomic bomb|ghetto|parkour|cops,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",90,Action|Crime|Drama,Canal+|EuropaCorp|CinÃ©+|D8,476,5.8,2014,63460252.61843149
0.9678459999999999,6676471,The Babadook,Essie Davis|Noah Wiseman|Daniel Henshall|Hayley McElhinney|Cathy Adamek,http://thebabadook.com/,Jennifer Kent,"If it's in a word, or it's in a look, you can't get rid of the Babadook.",monster|nightmare|book|dysfunctional family|single mother,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",93,Drama|Thriller|Horror,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films,1089,6.5,2014,6149637.68883517
0.9660479999999999,100525432,Tammy,Melissa McCarthy|Susan Sarandon|Kathy Bates|Allison Janney|Dan Aykroyd,,Ben Falcone,She hit the road. The road hit back.,,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",97,Comedy,New Line Cinema|Gary Sanchez Productions,381,5.1,2014,92593075.7901349
0.9650639999999999,176391,Serena,Jennifer Lawrence|Bradley Cooper|Rhys Ifans|Toby Jones|Blake Ritson,,Susanne Bier,Some loves can never let go.,corruption|sheriff|mountains|wilderness|ambition,"North Carolina mountains at the end of the 1920s â€“ George and Serena Pemberton, love-struck newly-weds, begin to build a timber empire. Serena soon proves herself to be equal to any man: overseeing loggers, hunting rattle-snakes, even saving a manâ€™s life in the wilderness. With power and influence now in their hands, the Pembertons refuse to let anyone stand in the way of their inflated love and ambitions. However, once Serena discovers Georgeâ€™s hidden past and faces an unchangeable fate of her own, the Pembertonâ€™s passionate marriage begins to unravel leading toward a dramatic reckoning.",102,Drama,2929 Productions|Nick Wechsler Productions|Chockstone Pictures,190,5.4,2014,162472.171536628
0.9565819999999999,1822250,Testament of Youth,Alicia Vikander|Kit Harington|Taron Egerton|Colin Morgan|Dominic West,,James Kent,Divided by war. United by love.,world war i|war|based on autobiography,"Testament of Youth is a powerful story of love, war and remembrance, based on the First World War memoir by Vera Brittain, which has become the classic testimony of that war from a womanâ€™s point of view. A searing journey from youthful hopes and dreams to the edge of despair and back again, itâ€™s a film about young love, the futility of war and how to make sense of the darkest times.",129,History|Drama|War,BBC Films|Heyday Films,151,7.0,2014,1678458.16726829
0.929125,5284309,The Skeleton Twins,Kristen Wiig|Bill Hader|Luke Wilson|Ty Burrell|Boyd Holbrook,,Craig Johnson,Family is a cruel joke.,new york|adultery|confession|brother sister relationship|infidelity,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",90,Drama,Duplass Brothers Productions|Venture Forth,208,6.7,2014,4867329.72941108
0.92537,30800231,Winter's Tale,Colin Farrell|Jessica Brown Findlay|Russell Crowe|William Hurt|Jennifer Connelly,http://www.winterstalemovie.com/,Akiva Goldsman,This is not a true story. This is true love.,based on novel,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",118,Drama|Fantasy|Mystery|Romance,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.,327,5.9,2014,28369817.135793604
